"connection_name","field_type","project","model","explore","explore_label","view","view_label","name","hidden","label","label_short","description","sql","ftype","value_format","source"
"snowlooker","dimensions","thelook_events","thelook","inventory_items","(7) Stock Analysis","users","Users","users.zip","False","Users Zip","Zip","None","${TABLE}.zip ","zipcode","None","02_users.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","distribution_centers","Distribution Centers","distribution_centers.location_latitude_max","True","Distribution Centers Location Latitude Max","Location Latitude Max","None","distribution_centers.latitude ","max","None","05_distribution_centers.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","distribution_centers","Distribution Centers","distribution_centers.location_latitude_min","True","Distribution Centers Location Latitude Min","Location Latitude Min","None","distribution_centers.latitude ","min","None","05_distribution_centers.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","distribution_centers","Distribution Centers","distribution_centers.location_longitude_max","True","Distribution Centers Location Longitude Max","Location Longitude Max","None","distribution_centers.longitude ","max","None","05_distribution_centers.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","distribution_centers","Distribution Centers","distribution_centers.location_longitude_min","True","Distribution Centers Location Longitude Min","Location Longitude Min","None","distribution_centers.longitude ","min","None","05_distribution_centers.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Inventory Snapshot","inventory_snapshot.stock_coverage_ratio","False","Inventory Snapshot Stock Coverage Ratio","Stock Coverage Ratio","None","1.0 * ${total_in_stock} / nullif(${trailing_sales_snapshot.sum_trailing_28d_sales},0) ","number","#,##0.00","24_inventory_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Inventory Snapshot","inventory_snapshot.sum_stock_last_wk","True","Inventory Snapshot Sum Stock Last Wk","Sum Stock Last Wk","None","${number_in_stock} ","sum","None","24_inventory_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Inventory Snapshot","inventory_snapshot.sum_stock_yesterday","True","Inventory Snapshot Sum Stock Yesterday","Sum Stock Yesterday","None","${number_in_stock} ","sum","None","24_inventory_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Inventory Snapshot","inventory_snapshot.total_in_stock","False","Inventory Snapshot Total In Stock","Total In Stock","None","${number_in_stock} ","sum","None","24_inventory_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.brand_count","False","Products Brand Count","Brand Count","None","${brand} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.category_count","False","Products Category Count","Category Count","None","${category} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.count","False","Products Count","Count","None","products.id ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.department_count","False","Products Department Count","Department Count","None","${department} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Stock Ratio Changes","inventory_snapshot.stock_coverage_ratio_last_wk","False","Stock Ratio Changes Stock Coverage Ratio Last Wk","Stock Coverage Ratio Last Wk","None","1.0 * ${sum_stock_last_wk} / nullif(${trailing_sales_snapshot.sum_trailing_28d_sales_last_wk},0) ","number","#,##0.00","24_inventory_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Stock Ratio Changes","inventory_snapshot.stock_coverage_ratio_yday","False","Stock Ratio Changes Stock Coverage Ratio Yday","Stock Coverage Ratio Yday","None","1.0 * ${sum_stock_yesterday} / nullif(${trailing_sales_snapshot.sum_trailing_28d_sales_yesterday},0) ","number","#,##0.00","24_inventory_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Stock Ratio Changes","inventory_snapshot.wk_to_wk_change_coverage","False","Stock Ratio Changes WoW Change - Coverage Ratio","WoW Change - Coverage Ratio","None","round(100*(${stock_coverage_ratio_yday}-${stock_coverage_ratio_last_wk}),1) ","string","#,##0.0","24_inventory_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","trailing_sales_snapshot","Trailing Sales Snapshot","trailing_sales_snapshot.sum_trailing_28d_sales","False","Trailing Sales Snapshot Sum Trailing 28d Sales","Sum Trailing 28d Sales","None","${trailing_28d_sales} ","sum","None","25_trailing_sales_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","trailing_sales_snapshot","Trailing Sales Snapshot","trailing_sales_snapshot.sum_trailing_28d_sales_last_wk","True","Trailing Sales Snapshot Sum Trailing 28d Sales Last Wk","Sum Trailing 28d Sales Last Wk","None","${trailing_28d_sales} ","sum","None","25_trailing_sales_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","trailing_sales_snapshot","Trailing Sales Snapshot","trailing_sales_snapshot.sum_trailing_28d_sales_yesterday","True","Trailing Sales Snapshot Sum Trailing 28d Sales Yesterday","Sum Trailing 28d Sales Yesterday","None","${trailing_28d_sales} ","sum","None","25_trailing_sales_snapshot.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","distribution_centers","Distribution Centers","distribution_centers.id","False","Distribution Centers ID","ID","None","${TABLE}.id ","number","None","05_distribution_centers.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","distribution_centers","Distribution Centers","distribution_centers.location","False","Distribution Centers Location","Location","None","Latitude:${TABLE}.latitude Longitude:${TABLE}.longitude ","location","None","05_distribution_centers.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","distribution_centers","Distribution Centers","distribution_centers.name","False","Distribution Centers Name","Name","None","${TABLE}.name ","string","None","05_distribution_centers.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Inventory Snapshot","inventory_snapshot.number_in_stock","True","Inventory Snapshot Number In Stock","Number In Stock","None","${TABLE}.number_in_stock ","number","None","24_inventory_snapshot.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Inventory Snapshot","inventory_snapshot.product_id","False","Inventory Snapshot Product ID","Product ID","None","${TABLE}.product_id ","number","None","24_inventory_snapshot.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","inventory_snapshot","Inventory Snapshot","inventory_snapshot.snapshot_date","False","Inventory Snapshot Snapshot Date","Snapshot Date","None","${TABLE}.snapshot_date ","date","None","24_inventory_snapshot.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.brand","False","Products Brand","Brand","None","TRIM(${TABLE}.brand) ","string","None","04_products.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.category","False","Products Category","Category","None","TRIM(${TABLE}.category) ","string","None","04_products.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.department","False","Products Department","Department","None","TRIM(${TABLE}.department) ","string","None","04_products.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.distribution_center_id","False","Products Distribution Center ID","Distribution Center ID","None","${TABLE}.distribution_center_id ","number","None","04_products.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.id","False","Products ID","ID","None","${TABLE}.id ","number","None","04_products.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.item_name","False","Products Item Name","Item Name","None","TRIM(${TABLE}.name) ","string","None","04_products.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.retail_price","False","Products Retail Price","Retail Price","None","${TABLE}.retail_price ","number","None","04_products.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","products","Products","products.sku","False","Products SKU","SKU","None","${TABLE}.sku ","string","None","04_products.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","trailing_sales_snapshot","Trailing Sales Snapshot","trailing_sales_snapshot.product_id","False","Trailing Sales Snapshot Product ID","Product ID","None","${TABLE}.product_id ","number","None","25_trailing_sales_snapshot.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","trailing_sales_snapshot","Trailing Sales Snapshot","trailing_sales_snapshot.snapshot_date","False","Trailing Sales Snapshot Snapshot Date","Snapshot Date","None","${TABLE}.snapshot_date ","date","None","25_trailing_sales_snapshot.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","inventory_snapshot","(8) Historical Stock Snapshot Analysis","trailing_sales_snapshot","Trailing Sales Snapshot","trailing_sales_snapshot.trailing_28d_sales","True","Trailing Sales Snapshot Trailing 28d Sales","Trailing 28d Sales","None","${TABLE}.trailing_28d_sales ","number","None","25_trailing_sales_snapshot.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","distribution_centers","Distribution Centers","distribution_centers.location_latitude_max","True","Distribution Centers Location Latitude Max","Location Latitude Max","None","distribution_centers.latitude ","max","None","05_distribution_centers.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","distribution_centers","Distribution Centers","distribution_centers.location_latitude_min","True","Distribution Centers Location Latitude Min","Location Latitude Min","None","distribution_centers.latitude ","min","None","05_distribution_centers.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","distribution_centers","Distribution Centers","distribution_centers.location_longitude_max","True","Distribution Centers Location Longitude Max","Location Longitude Max","None","distribution_centers.longitude ","max","None","05_distribution_centers.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","distribution_centers","Distribution Centers","distribution_centers.location_longitude_min","True","Distribution Centers Location Longitude Min","Location Longitude Min","None","distribution_centers.longitude ","min","None","05_distribution_centers.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.average_cost","False","Inventory Items Average Cost","Average Cost","None","${cost} ","average","$#,##0.00","03_inventory_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.count","False","Inventory Items Count","Count","None","inventory_items.count","count","None","03_inventory_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.number_on_hand","False","Inventory Items Number on Hand","Number on Hand","None","inventory_items.number_on_hand","count","None","03_inventory_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.sold_count","False","Inventory Items Sold Count","Sold Count","None","inventory_items.sold_count","count","None","03_inventory_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.sold_percent","False","Inventory Items Sold Percent","Sold Percent","None","1.0 * ${sold_count}/NULLIF(${count},0) ","number","#,##0.00%","03_inventory_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.stock_coverage_ratio","False","Inventory Items Stock Coverage Ratio","Stock Coverage Ratio","Stock on Hand vs Trailing 28d Sales Ratio","1.0 * ${number_on_hand} / nullif(${order_items.count_last_28d},0) ","number","#,##0.00","03_inventory_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.total_cost","False","Inventory Items Total Cost","Total Cost","None","${cost} ","sum","$#,##0.00","03_inventory_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.approx_location_latitude_max","True","Kittens Approx Location Latitude Max","Approx Location Latitude Max","None","round(users.latitude,1) ","max","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.approx_location_latitude_min","True","Kittens Approx Location Latitude Min","Approx Location Latitude Min","None","round(users.latitude,1) ","min","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.approx_location_longitude_max","True","Kittens Approx Location Longitude Max","Approx Location Longitude Max","None","round(users.longitude,1) ","max","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.approx_location_longitude_min","True","Kittens Approx Location Longitude Min","Approx Location Longitude Min","None","round(users.longitude,1) ","min","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.average_age","False","Kittens Average Age","Average Age","None","${age} ","average_distinct","#,##0.00","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.count","False","Kittens Count","Count","None","users.id ","count_distinct","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.count_percent_of_total","False","Kittens Count (Percent of Total)","Count (Percent of Total)","None","${count} ","percent_of_total","#,##0""%""","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.location_latitude_max","True","Kittens Location Latitude Max","Location Latitude Max","None","users.latitude ","max","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.location_latitude_min","True","Kittens Location Latitude Min","Location Latitude Min","None","users.latitude ","min","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.location_longitude_max","True","Kittens Location Longitude Max","Location Longitude Max","None","users.longitude ","max","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.location_longitude_min","True","Kittens Location Longitude Min","Location Longitude Min","None","users.longitude ","min","None","99_users_avatar.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.average_days_to_process","False","Order Items Average Days to Process","Average Days to Process","None","${days_to_process} ","average","#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.average_gross_margin","False","Order Items Average Gross Margin","Average Gross Margin","None","${gross_margin} ","average","$#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.average_sale_price","False","Order Items Average Sale Price","Average Sale Price","None","${sale_price} ","average","$#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.average_shipping_time","False","Order Items Average Shipping Time","Average Shipping Time","None","${shipping_time} ","average","#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.average_spend_per_user","False","Order Items Average Spend per User","Average Spend per User","None","1.0 * ${total_sale_price} / NULLIF(${users.count},0) ","number","$#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.cohort_values_0","True","Order Items Cohort Values 0","Cohort Values 0","None","CASE WHEN {% parameter metric %} = 'Order Count' THEN ${id}        WHEN {% parameter metric %} = 'Unique Users' THEN ${users.id}        ELSE null      END       ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.cohort_values_1","True","Order Items Cohort Values 1","Cohort Values 1","None","CASE WHEN {% parameter metric %} = 'Gross Margin' THEN ${gross_margin}        WHEN {% parameter metric %} = 'Total Sales' THEN ${sale_price}        ELSE 0      END       ","sum","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.count","False","Order Items Count","Count","None","${id} ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.count_last_28d","True","Order Items Count Sold in Trailing 28 Days","Count Sold in Trailing 28 Days","None","${id} ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.first_order","True","Order Items First Order","First Order","None","MIN(${created_raw})","date_raw","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.latest_order","True","Order Items Latest Order","Latest Order","None","MAX(${created_raw})","date_raw","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.median_sale_price","False","Order Items Median Sale Price","Median Sale Price","None","${sale_price} ","median","$#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.month_count","True","Order Items Month Count","Month Count","None","${created_month} ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.return_rate","False","Order Items Return Rate","Return Rate","None","1.0 * ${returned_count} / nullif(${count},0) ","number","#,##0.00%","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.returned_count","False","Order Items Returned Count","Returned Count","None","${id} ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.returned_total_sale_price","False","Order Items Returned Total Sale Price","Returned Total Sale Price","None","${sale_price} ","sum","$#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.total_gross_margin","False","Order Items Total Gross Margin","Total Gross Margin","None","${gross_margin} ","sum","$#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.total_gross_margin_percentage","False","Order Items Total Gross Margin Percentage","Total Gross Margin Percentage","None","1.0 * ${total_gross_margin}/ NULLIF(${total_sale_price},0) ","number","#,##0.00%","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.total_sale_price","False","Order Items Total Sale Price","Total Sale Price","None","${sale_price} ","sum","$#,##0.00","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Order Items","order_items.values","True","Order Items Values","Values","None","${cohort_values_0} + ${cohort_values_1} ","number","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Orders","order_items.first_purchase_count","False","Orders First Purchase Count","First Purchase Count","None","${order_id} ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Orders","order_items.hidden_first_purchase_visualization_link","True","Orders Hidden First Purchase Visualization Link","Hidden First Purchase Visualization Link","None","${order_id} ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Orders","order_items.order_count","False","Orders Order Count","Order Count","None","${order_id} ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","products","Products","products.brand_count","False","Products Brand Count","Brand Count","None","${brand} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","products","Products","products.category_count","False","Products Category Count","Category Count","None","${category} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","products","Products","products.count","False","Products Count","Count","None","products.id ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","products","Products","products.department_count","False","Products Department Count","Department Count","None","${department} ","count_distinct","None","04_products.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Repeat Purchase Facts","order_items.30_day_repeat_purchase_rate","False","Repeat Purchase Facts 30 Day Repeat Purchase Rate","30 Day Repeat Purchase Rate","The percentage of customers who purchase again within 30 days","1.0 * ${count_with_repeat_purchase_within_30d} / NULLIF(${count},0) ","number","#,##0.0%","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","order_items","Repeat Purchase Facts","order_items.count_with_repeat_purchase_within_30d","False","Repeat Purchase Facts Count with Repeat Purchase Within 30d","Count with Repeat Purchase Within 30d","None","${id} ","count_distinct","None","01_order_items.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","user_order_facts","Users","user_order_facts.average_lifetime_orders","False","Users Average Lifetime Orders","Average Lifetime Orders","None","${lifetime_orders} ","average_distinct","#,##0.00","12_user_order_facts.view.lkml"
"snowlooker","measures","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","user_order_facts","Users","user_order_facts.average_lifetime_revenue","False","Users Average Lifetime Revenue","Average Lifetime Revenue","None","${lifetime_revenue} ","average_distinct","$#,##0.00","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","distribution_centers","Distribution Centers","distribution_centers.id","False","Distribution Centers ID","ID","None","${TABLE}.id ","number","None","05_distribution_centers.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","distribution_centers","Distribution Centers","distribution_centers.location","False","Distribution Centers Location","Location","None","Latitude:${TABLE}.latitude Longitude:${TABLE}.longitude ","location","None","05_distribution_centers.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","distribution_centers","Distribution Centers","distribution_centers.name","False","Distribution Centers Name","Name","None","${TABLE}.name ","string","None","05_distribution_centers.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.cost","False","Inventory Items Cost","Cost","None","${TABLE}.cost ","number","$#,##0.00","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.created_date","False","Inventory Items Created Date","Created Date","None","${TABLE}.created_at ","date_date","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.created_month","False","Inventory Items Created Month","Created Month","None","${TABLE}.created_at ","date_month","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.created_raw","True","Inventory Items Created Raw","Created Raw","None","${TABLE}.created_at ","date_raw","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.created_time","False","Inventory Items Created Time","Created Time","None","${TABLE}.created_at ","date_time","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.created_week","False","Inventory Items Created Week","Created Week","None","${TABLE}.created_at ","date_week","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.days_in_inventory","False","Inventory Items Days In Inventory","Days In Inventory","days between created and sold date","DATEDIFF('day', ${created_raw}, coalesce(${sold_raw},CURRENT_DATE)) ","number","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.days_in_inventory_tier","False","Inventory Items Days In Inventory Tier","Days In Inventory Tier","None","${days_in_inventory} ","tier","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.days_since_arrival","False","Inventory Items Days Since Arrival","Days Since Arrival","days since created - useful when filtering on sold yesno for items still in inventory","DATEDIFF('day', ${created_date}, CURRENT_DATE) ","number","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.days_since_arrival_tier","False","Inventory Items Days Since Arrival Tier","Days Since Arrival Tier","None","${days_since_arrival} ","tier","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.id","False","Inventory Items ID","ID","None","${TABLE}.id ","number","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.is_sold","False","Inventory Items Is Sold (Yes / No)","Is Sold (Yes / No)","None","${sold_raw} is not null ","yesno","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.product_distribution_center_id","True","Inventory Items Product Distribution Center ID","Product Distribution Center ID","None","${TABLE}.product_distribution_center_id ","string","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.product_id","True","Inventory Items Product ID","Product ID","None","${TABLE}.product_id ","number","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.sold_date","False","Inventory Items Sold Date","Sold Date","None","${TABLE}.sold_at ","date_date","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.sold_month","False","Inventory Items Sold Month","Sold Month","None","${TABLE}.sold_at ","date_month","None","03_inventory_items.view.lkml"
